timestamp,open,high,low,close,volume
2024-11-22 20:00:00+00:00,3284.93,3332.9,3275.1,3330.49,120401.61
2024-11-23 00:00:00+00:00,3330.49,3368.0,3315.18,3349.51,173400.02
2024-11-23 04:00:00+00:00,3349.51,3365.66,3329.45,3344.0,100778.77
2024-11-23 08:00:00+00:00,3344.0,3408.4,3339.4,3356.78,213114.68
2024-11-23 12:00:00+00:00,3356.78,3500.99,3351.33,3463.56,455575.58
2024-11-23 16:00:00+00:00,3463.56,3474.71,3380.62,3410.28,321194.5
2024-11-23 20:00:00+00:00,3410.28,3431.0,3381.05,3396.3,134928.11
2024-11-24 00:00:00+00:00,3396.3,3453.65,3390.84,3430.19,98656.21
2024-11-24 04:00:00+00:00,3430.19,3435.0,3400.01,3425.63,79599.45
2024-11-24 08:00:00+00:00,3425.63,3431.84,3341.24,3346.43,226811.79
2024-11-24 12:00:00+00:00,3346.43,3359.76,3283.46,3296.81,363133.17
2024-11-24 16:00:00+00:00,3296.81,3337.41,3289.33,3329.23,142751.39
2024-11-24 20:00:00+00:00,3329.23,3375.61,3324.16,3363.32,107966.24
2024-11-25 00:00:00+00:00,3363.32,3373.48,3302.25,3365.16,145821.0
2024-11-25 04:00:00+00:00,3365.16,3423.2,3363.75,3402.52,126023.59
2024-11-25 08:00:00+00:00,3402.52,3534.51,3400.0,3476.05,430883.58
2024-11-25 12:00:00+00:00,3476.05,3544.09,3345.22,3522.42,885412.95
2024-11-25 16:00:00+00:00,3522.42,3552.39,3426.3,3466.79,543924.6
2024-11-25 20:00:00+00:00,3466.79,3509.3,3365.0,3417.04,468617.85
2024-11-26 00:00:00+00:00,3417.04,3465.76,3397.0,3437.09,201295.25
2024-11-26 04:00:00+00:00,3437.09,3445.92,3383.5,3396.93,171027.95
2024-11-26 08:00:00+00:00,3396.93,3399.76,3281.53,3325.81,508258.69
2024-11-26 12:00:00+00:00,3325.81,3365.34,3291.04,3298.9,353498.63
2024-11-26 16:00:00+00:00,3298.9,3341.35,3253.44,3303.28,329343.06
2024-11-26 20:00:00+00:00,3303.28,3347.98,3291.02,3327.42,180303.55
2024-11-27 00:00:00+00:00,3327.42,3375.91,3303.63,3363.6,194638.88
2024-11-27 04:00:00+00:00,3363.6,3449.0,3361.8,3426.4,279221.31
2024-11-27 08:00:00+00:00,3426.4,3488.59,3404.59,3463.75,196471.35
2024-11-27 12:00:00+00:00,3463.75,3577.96,3444.08,3555.31,494145.42
2024-11-27 16:00:00+00:00,3555.31,3616.88,3536.73,3593.76,326185.69
2024-11-27 20:00:00+00:00,3593.76,3689.79,3591.79,3656.6,348556.01
2024-11-28 00:00:00+00:00,3656.6,3665.76,3567.48,3601.8,243220.74
2024-11-28 04:00:00+00:00,3601.8,3622.49,3569.39,3595.29,161630.2
2024-11-28 08:00:00+00:00,3595.29,3642.2,3575.62,3623.85,217054.77
2024-11-28 12:00:00+00:00,3623.85,3645.37,3539.0,3544.88,338990.84
2024-11-28 16:00:00+00:00,3544.88,3589.0,3531.12,3578.48,142339.37
2024-11-28 20:00:00+00:00,3578.48,3602.64,3552.95,3581.99,104184.27
2024-11-29 00:00:00+00:00,3581.99,3605.72,3553.08,3586.42,110466.87
2024-11-29 04:00:00+00:00,3586.42,3599.46,3536.7,3547.16,157093.62
2024-11-29 08:00:00+00:00,3547.16,3603.0,3547.15,3597.68,112922.74
2024-11-29 12:00:00+00:00,3597.68,3649.3,3577.0,3616.21,219953.39
2024-11-29 16:00:00+00:00,3616.21,3623.47,3560.71,3585.97,229171.74
2024-11-29 20:00:00+00:00,3585.97,3607.95,3577.05,3594.49,81878.69
2024-11-30 00:00:00+00:00,3594.49,3665.99,3570.07,3661.07,202835.85
2024-11-30 04:00:00+00:00,3661.07,3729.99,3637.16,3705.88,261465.64
2024-11-30 08:00:00+00:00,3705.88,3721.5,3632.87,3656.56,195553.03
2024-11-30 12:00:00+00:00,3656.56,3688.74,3653.43,3676.76,144490.14
2024-11-30 16:00:00+00:00,3676.76,3699.99,3659.52,3692.03,83092.25
2024-11-30 20:00:00+00:00,3692.03,3742.92,3688.94,3706.23,172470.1
2024-12-01 00:00:00+00:00,3706.23,3734.91,3661.02,3709.59,238468.0
2024-12-01 04:00:00+00:00,3709.59,3720.0,3683.84,3705.01,77438.76
2024-12-01 08:00:00+00:00,3705.01,3720.46,3674.96,3694.88,98457.36
2024-12-01 12:00:00+00:00,3694.88,3750.0,3680.79,3731.87,155197.29
2024-12-01 16:00:00+00:00,3731.87,3748.91,3695.14,3710.81,124469.37
2024-12-01 20:00:00+00:00,3710.81,3738.0,3681.17,3710.95,149749.85
2024-12-02 00:00:00+00:00,3710.95,3767.14,3677.76,3688.63,264167.54
2024-12-02 04:00:00+00:00,3688.63,3712.49,3651.4,3668.93,257542.22
2024-12-02 08:00:00+00:00,3668.93,3676.15,3571.59,3591.21,388190.6
2024-12-02 12:00:00+00:00,3591.21,3683.36,3585.04,3675.01,257113.27
2024-12-02 16:00:00+00:00,3675.01,3686.22,3557.96,3615.19,331516.92
2024-12-02 20:00:00+00:00,3615.19,3648.92,3600.17,3647.13,148687.53
2024-12-03 00:00:00+00:00,3647.13,3662.09,3610.0,3643.61,136385.52
2024-12-03 04:00:00+00:00,3643.61,3674.91,3601.47,3618.7,163018.07
2024-12-03 08:00:00+00:00,3618.7,3638.52,3586.93,3616.55,161044.85
2024-12-03 12:00:00+00:00,3616.55,3621.25,3502.58,3573.92,546662.27
2024-12-03 16:00:00+00:00,3573.92,3597.16,3540.01,3580.04,179740.39
2024-12-03 20:00:00+00:00,3580.04,3637.37,3577.35,3617.8,135548.99
2024-12-04 00:00:00+00:00,3617.8,3712.67,3617.8,3666.42,280417.94
2024-12-04 04:00:00+00:00,3666.42,3725.72,3664.52,3719.07,157699.4
2024-12-04 08:00:00+00:00,3719.07,3756.91,3700.63,3731.97,224630.72
2024-12-04 12:00:00+00:00,3731.97,3859.6,3692.04,3827.01,570128.46
2024-12-04 16:00:00+00:00,3827.01,3849.03,3737.46,3845.62,452898.56
2024-12-04 20:00:00+00:00,3845.62,3891.55,3819.31,3841.6,309417.06
2024-12-05 00:00:00+00:00,3841.6,3914.81,3769.13,3838.38,446222.17
2024-12-05 04:00:00+00:00,3838.38,3886.16,3823.56,3854.93,244952.73
2024-12-05 08:00:00+00:00,3854.93,3949.48,3854.93,3935.76,291778.57
2024-12-05 12:00:00+00:00,3935.76,3959.86,3861.0,3890.8,343352.29
2024-12-05 16:00:00+00:00,3890.8,3930.38,3821.28,3834.65,336033.76
2024-12-05 20:00:00+00:00,3834.65,3865.0,3650.01,3787.72,733272.91
2024-12-06 00:00:00+00:00,3787.72,3919.32,3780.17,3911.1,313994.67
2024-12-06 04:00:00+00:00,3911.1,3935.01,3877.78,3896.57,163335.74
2024-12-06 08:00:00+00:00,3896.57,3913.97,3847.11,3869.5,198089.52
2024-12-06 12:00:00+00:00,3869.5,4044.93,3833.44,3997.23,662281.73
2024-12-06 16:00:00+00:00,3997.23,4078.76,3984.7,4071.18,327789.4
2024-12-06 20:00:00+00:00,4071.18,4091.98,3993.0,4002.41,244599.17
2024-12-07 00:00:00+00:00,4002.41,4028.79,3973.0,3989.84,153974.16
2024-12-07 04:00:00+00:00,3989.84,4006.86,3970.56,3988.89,85276.45
2024-12-07 08:00:00+00:00,3988.89,4013.55,3976.41,4002.06,86451.66
2024-12-07 12:00:00+00:00,4002.06,4012.64,3978.96,4008.36,99342.49
2024-12-07 16:00:00+00:00,4008.36,4024.69,3988.0,4015.77,88209.09
2024-12-07 20:00:00+00:00,4015.77,4027.99,3996.11,3999.15,60612.77
2024-12-08 00:00:00+00:00,3999.15,4012.75,3989.5,3992.95,42273.44
2024-12-08 04:00:00+00:00,3992.95,3999.64,3962.13,3983.79,103915.28
2024-12-08 08:00:00+00:00,3983.79,3985.41,3926.04,3975.15,182042.87
2024-12-08 12:00:00+00:00,3975.15,4007.45,3957.91,3994.67,161759.01
2024-12-08 16:00:00+00:00,3994.67,4004.38,3966.38,3993.32,96114.08
2024-12-08 20:00:00+00:00,3993.32,4020.11,3977.76,4007.98,99056.46
2024-12-09 00:00:00+00:00,4007.98,4009.62,3906.83,3932.54,242639.57
2024-12-09 04:00:00+00:00,3932.54,3951.93,3883.0,3920.72,206337.36
2024-12-09 08:00:00+00:00,3920.72,3923.45,3845.02,3853.82,262684.79
2024-12-09 12:00:00+00:00,3853.82,3948.2,3806.38,3826.25,429917.05
2024-12-09 16:00:00+00:00,3826.25,3869.9,3788.54,3798.29,268386.54
2024-12-09 20:00:00+00:00,3798.29,3806.82,3447.36,3713.0,1362726.5
2024-12-10 00:00:00+00:00,3713.0,3783.44,3614.16,3682.71,515047.17
2024-12-10 04:00:00+00:00,3682.71,3746.23,3638.01,3735.01,274377.31
2024-12-10 08:00:00+00:00,3735.01,3774.0,3714.04,3750.6,180783.94
2024-12-10 12:00:00+00:00,3750.6,3755.4,3555.0,3567.68,635277.47
2024-12-10 16:00:00+00:00,3567.68,3634.61,3515.42,3628.37,699915.15
2024-12-10 20:00:00+00:00,3628.37,3673.07,3611.69,3627.84,202275.72
2024-12-11 00:00:00+00:00,3627.84,3668.54,3560.26,3664.88,218048.29
2024-12-11 04:00:00+00:00,3664.88,3681.52,3645.09,3651.47,92142.07
2024-12-11 08:00:00+00:00,3651.47,3727.29,3650.13,3716.25,111986.74
2024-12-11 12:00:00+00:00,3716.25,3822.25,3708.0,3786.08,289687.37
2024-12-11 16:00:00+00:00,3786.08,3813.87,3752.12,3803.8,167213.02
2024-12-11 20:00:00+00:00,3803.8,3848.48,3802.5,3831.68,113151.91
2024-12-12 00:00:00+00:00,3831.68,3949.84,3795.81,3936.61,226472.69
2024-12-12 04:00:00+00:00,3936.61,3947.27,3894.74,3906.46,176280.5
2024-12-12 08:00:00+00:00,3906.46,3939.2,3892.11,3915.2,151692.92
2024-12-12 12:00:00+00:00,3915.2,3989.98,3914.94,3960.05,402098.55
2024-12-12 16:00:00+00:00,3960.05,3988.87,3854.0,3871.97,313902.32
2024-12-12 20:00:00+00:00,3871.97,3903.94,3836.66,3881.79,224034.87
2024-12-13 00:00:00+00:00,3881.79,3942.62,3852.6,3933.2,170355.54
2024-12-13 04:00:00+00:00,3933.2,3936.79,3870.86,3885.58,137866.18
2024-12-13 08:00:00+00:00,3885.58,3924.81,3872.01,3902.06,109409.11
2024-12-13 12:00:00+00:00,3902.06,3969.9,3877.0,3885.37,269363.98
2024-12-13 16:00:00+00:00,3885.37,3948.22,3878.26,3918.38,205048.65
2024-12-13 20:00:00+00:00,3918.38,3936.6,3889.42,3906.81,112230.77
2024-12-14 00:00:00+00:00,3906.81,3946.6,3894.74,3911.18,110619.19
2024-12-14 04:00:00+00:00,3911.18,3937.42,3906.0,3922.11,57711.12
2024-12-14 08:00:00+00:00,3922.11,3932.93,3886.1,3894.42,84332.72
2024-12-14 12:00:00+00:00,3894.42,3899.37,3846.0,3888.73,165905.27
2024-12-14 16:00:00+00:00,3888.73,3898.85,3826.8,3859.39,197237.07
2024-12-14 20:00:00+00:00,3859.39,3877.2,3822.65,3870.04,114054.42
2024-12-15 00:00:00+00:00,3870.04,3896.0,3856.13,3874.18,65872.79
2024-12-15 04:00:00+00:00,3874.18,3912.12,3830.61,3844.45,131816.34
2024-12-15 08:00:00+00:00,3844.45,3878.97,3836.35,3877.42,89830.4
2024-12-15 12:00:00+00:00,3877.42,3911.19,3868.0,3894.98,99561.08
2024-12-15 16:00:00+00:00,3894.98,3920.93,3885.44,3903.64,85713.71
2024-12-15 20:00:00+00:00,3903.64,3976.0,3842.66,3961.1,296982.27
2024-12-16 00:00:00+00:00,3961.1,4027.68,3928.4,3943.4,311859.99
2024-12-16 04:00:00+00:00,3943.4,3984.8,3936.4,3975.46,105365.49
2024-12-16 08:00:00+00:00,3975.46,3977.67,3902.15,3910.3,165747.83
2024-12-16 12:00:00+00:00,3910.3,3960.4,3882.28,3941.72,272964.15
2024-12-16 16:00:00+00:00,3941.72,4111.26,3939.64,4059.69,468972.23
2024-12-16 20:00:00+00:00,4059.69,4074.8,3980.0,3986.49,213307.04
2024-12-17 00:00:00+00:00,3986.49,4043.65,3943.62,4036.23,248380.1
2024-12-17 04:00:00+00:00,4036.23,4036.46,3981.61,3995.0,173794.69
2024-12-17 08:00:00+00:00,3995.0,4032.61,3990.02,3998.19,144164.27
2024-12-17 12:00:00+00:00,3998.19,4026.53,3912.98,3939.0,380531.1
2024-12-17 16:00:00+00:00,3939.0,3986.33,3917.06,3945.01,253847.62
2024-12-17 20:00:00+00:00,3945.01,3952.52,3845.22,3891.38,336381.15
2024-12-18 00:00:00+00:00,3891.38,3902.31,3830.18,3848.01,252207.05
2024-12-18 04:00:00+00:00,3848.01,3860.81,3802.0,3846.16,265739.79
2024-12-18 08:00:00+00:00,3846.16,3887.32,3840.9,3882.58,162550.36
2024-12-18 12:00:00+00:00,3882.58,3889.94,3822.55,3866.48,234068.43
2024-12-18 16:00:00+00:00,3866.48,3908.0,3766.2,3767.39,332743.03
2024-12-18 20:00:00+00:00,3767.39,3784.61,3615.46,3624.59,838532.85
2024-12-19 00:00:00+00:00,3624.59,3672.04,3538.56,3667.48,409415.62
2024-12-19 04:00:00+00:00,3667.48,3696.32,3651.53,3691.42,114385.89
2024-12-19 08:00:00+00:00,3691.42,3719.01,3662.26,3704.25,132760.28
2024-12-19 12:00:00+00:00,3704.25,3709.4,3569.21,3612.39,387349.52
2024-12-19 16:00:00+00:00,3612.39,3635.99,3372.63,3437.9,1030087.48
2024-12-19 20:00:00+00:00,3437.9,3464.0,3321.0,3415.06,563991.3
2024-12-20 00:00:00+00:00,3415.06,3465.33,3368.0,3412.49,276990.59
2024-12-20 04:00:00+00:00,3412.49,3430.0,3326.36,3389.17,290672.44
2024-12-20 08:00:00+00:00,3389.17,3389.96,3100.56,3103.08,1065411.22
2024-12-20 12:00:00+00:00,3103.08,3394.55,3100.0,3373.07,738841.98
2024-12-20 16:00:00+00:00,3373.07,3496.2,3364.56,3477.74,315549.81
2024-12-20 20:00:00+00:00,3477.74,3487.77,3390.5,3470.49,214020.56
2024-12-21 00:00:00+00:00,3470.49,3488.24,3443.24,3466.0,85296.66
2024-12-21 04:00:00+00:00,3466.0,3553.0,3458.5,3521.64,180778.47
2024-12-21 08:00:00+00:00,3521.64,3525.78,3420.41,3440.46,238998.02
2024-12-21 12:00:00+00:00,3440.46,3442.31,3344.56,3388.6,312077.26
2024-12-21 16:00:00+00:00,3388.6,3400.16,3323.84,3358.58,215960.85
2024-12-21 20:00:00+00:00,3358.58,3387.52,3290.44,3337.21,206953.61
2024-12-22 00:00:00+00:00,3337.21,3372.96,3317.04,3354.36,121608.11
2024-12-22 04:00:00+00:00,3354.36,3360.4,3293.08,3331.09,112480.56
2024-12-22 08:00:00+00:00,3331.09,3402.66,3329.46,3379.38,137735.93
2024-12-22 12:00:00+00:00,3379.38,3396.79,3272.7,3300.39,236725.62
2024-12-22 16:00:00+00:00,3300.39,3337.6,3235.2,3245.88,221349.98
2024-12-22 20:00:00+00:00,3245.88,3309.16,3218.68,3280.99,245187.71
2024-12-23 00:00:00+00:00,3280.99,3356.02,3214.07,3349.64,272149.91
2024-12-23 04:00:00+00:00,3349.64,3362.34,3258.4,3303.53,182857.26
2024-12-23 08:00:00+00:00,3303.53,3354.63,3291.2,3338.11,136248.78
2024-12-23 12:00:00+00:00,3338.11,3360.92,3267.0,3275.3,309296.31
2024-12-23 16:00:00+00:00,3275.3,3384.0,3269.12,3336.96,358063.33
2024-12-23 20:00:00+00:00,3336.96,3465.98,3327.86,3420.98,251782.87
2024-12-24 00:00:00+00:00,3420.98,3425.51,3356.02,3395.84,165923.17
2024-12-24 04:00:00+00:00,3395.84,3434.2,3381.9,3399.55,108042.76
2024-12-24 08:00:00+00:00,3399.55,3415.98,3383.83,3413.01,88480.11
2024-12-24 12:00:00+00:00,3413.01,3509.8,3393.54,3492.5,228170.92
2024-12-24 16:00:00+00:00,3492.5,3539.21,3463.0,3464.14,225693.29
2024-12-24 20:00:00+00:00,3464.14,3504.15,3429.01,3492.1,182026.14
