timestamp,open,high,low,close,volume
2026-02-14 03:35:00+00:00,2051.88,2052.84,2050.86,2051.91,595.36
2026-02-14 03:40:00+00:00,2051.91,2052.02,2051.15,2052.01,319.2
2026-02-14 03:45:00+00:00,2052.01,2052.01,2050.07,2051.7,498.56
2026-02-14 03:50:00+00:00,2051.7,2054.12,2051.46,2053.0,669.9
2026-02-14 03:55:00+00:00,2053.0,2056.51,2052.34,2053.34,4231.64
2026-02-14 04:00:00+00:00,2053.34,2053.75,2051.61,2052.29,309.07
2026-02-14 04:05:00+00:00,2052.29,2053.04,2052.0,2052.2,182.44
2026-02-14 04:10:00+00:00,2052.2,2052.5,2051.3,2052.06,193.34
2026-02-14 04:15:00+00:00,2052.06,2055.54,2051.7,2054.43,2216.98
2026-02-14 04:20:00+00:00,2054.43,2054.48,2051.86,2053.3,2246.74
2026-02-14 04:25:00+00:00,2053.3,2056.94,2052.77,2055.8,2801.97
2026-02-14 04:30:00+00:00,2055.8,2056.95,2054.62,2054.76,3476.57
2026-02-14 04:35:00+00:00,2054.76,2055.5,2052.99,2055.05,627.3
2026-02-14 04:40:00+00:00,2055.05,2056.37,2054.3,2056.34,1414.36
2026-02-14 04:45:00+00:00,2056.34,2056.96,2053.69,2054.18,3199.07
2026-02-14 04:50:00+00:00,2054.18,2054.63,2052.46,2052.92,491.4
2026-02-14 04:55:00+00:00,2052.92,2053.51,2051.93,2052.35,643.94
2026-02-14 05:00:00+00:00,2052.35,2052.44,2050.2,2051.9,1833.71
2026-02-14 05:05:00+00:00,2051.9,2052.13,2049.8,2050.1,578.75
2026-02-14 05:10:00+00:00,2050.1,2053.58,2049.81,2052.9,676.5
2026-02-14 05:15:00+00:00,2052.9,2054.33,2052.9,2053.84,388.89
2026-02-14 05:20:00+00:00,2053.84,2055.9,2053.33,2054.0,2063.19
2026-02-14 05:25:00+00:00,2054.0,2054.34,2053.12,2053.53,300.3
2026-02-14 05:30:00+00:00,2053.53,2054.2,2052.46,2052.83,752.15
2026-02-14 05:35:00+00:00,2052.83,2053.46,2051.33,2051.34,673.54
2026-02-14 05:40:00+00:00,2051.34,2052.66,2051.34,2052.54,535.22
2026-02-14 05:45:00+00:00,2052.54,2053.85,2052.02,2053.25,228.56
2026-02-14 05:50:00+00:00,2053.25,2054.09,2050.0,2050.53,1608.11
2026-02-14 05:55:00+00:00,2050.53,2051.2,2049.22,2049.9,554.02
2026-02-14 06:00:00+00:00,2049.9,2051.76,2049.15,2050.7,1643.03
2026-02-14 06:05:00+00:00,2050.7,2051.7,2046.8,2048.1,1330.43
2026-02-14 06:10:00+00:00,2048.1,2049.5,2047.56,2049.34,900.69
2026-02-14 06:15:00+00:00,2049.34,2050.94,2049.0,2050.46,925.46
2026-02-14 06:20:00+00:00,2050.46,2050.46,2048.0,2048.29,714.33
2026-02-14 06:25:00+00:00,2048.29,2051.63,2048.29,2050.77,1334.25
2026-02-14 06:30:00+00:00,2050.77,2051.42,2049.75,2050.48,818.27
2026-02-14 06:35:00+00:00,2050.48,2053.19,2050.47,2052.71,1059.43
2026-02-14 06:40:00+00:00,2052.71,2052.97,2051.79,2052.38,635.84
2026-02-14 06:45:00+00:00,2052.38,2052.7,2051.48,2052.38,289.0
2026-02-14 06:50:00+00:00,2052.38,2053.8,2052.15,2052.6,1418.37
2026-02-14 06:55:00+00:00,2052.6,2053.4,2051.75,2052.54,460.01
2026-02-14 07:00:00+00:00,2052.54,2053.91,2051.68,2053.25,197.97
2026-02-14 07:05:00+00:00,2053.25,2053.5,2051.45,2051.46,465.77
2026-02-14 07:10:00+00:00,2051.46,2053.09,2051.23,2052.73,975.8
2026-02-14 07:15:00+00:00,2052.73,2053.77,2051.39,2052.24,2799.67
2026-02-14 07:20:00+00:00,2052.24,2054.0,2051.53,2053.99,692.02
2026-02-14 07:25:00+00:00,2053.99,2054.56,2053.12,2054.02,2465.32
2026-02-14 07:30:00+00:00,2054.02,2055.19,2051.09,2052.3,3442.72
2026-02-14 07:35:00+00:00,2052.3,2052.3,2049.3,2050.54,1569.11
2026-02-14 07:40:00+00:00,2050.54,2055.05,2049.87,2054.32,1504.76
2026-02-14 07:45:00+00:00,2054.32,2055.58,2052.61,2054.96,2460.56
2026-02-14 07:50:00+00:00,2054.96,2059.74,2054.51,2057.75,7433.73
